player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,cluster_label
Alfonzo McKinnie,LAL,28.0,200.66,97.52228,Wisconsin-Green Bay,USA,Undrafted,Undrafted,Undrafted,39,3.1,1.4,0.2,0.7,0.076,0.113,0.1639999999999999,0.604,0.036,2020-21,0
Amir Coffey,LAC,24.0,200.66,95.25432,Minnesota,USA,Undrafted,Undrafted,Undrafted,44,3.2,1.0,0.5,-1.2,0.023,0.081,0.145,0.585,0.09,2020-21,0
Andre Drummond,LAL,27.0,208.28,126.552168,Connecticut,USA,2012,1,9,46,14.9,12.0,2.0,-3.9,0.132,0.336,0.2689999999999999,0.519,0.124,2020-21,2
Andre Iguodala,MIA,37.0,198.12,97.52228,Arizona,USA,2004,1,9,63,4.4,3.5,2.3,-2.5,0.03,0.134,0.109,0.519,0.153,2020-21,0
Andrew Wiggins,GSW,26.0,200.66,89.357624,Kansas,Canada,2014,1,1,71,18.6,4.9,2.4,-0.2,0.034,0.106,0.2289999999999999,0.568,0.11,2020-21,3
Anfernee Simons,POR,22.0,190.5,82.10015200000001,International,USA,2018,1,24,64,7.8,2.2,1.4,0.8,0.012,0.109,0.18,0.589,0.1169999999999999,2020-21,0
Anthony Davis,LAL,28.0,208.28,114.758776,Kentucky,USA,2012,1,1,36,21.8,7.9,3.1,5.2,0.054,0.198,0.287,0.556,0.154,2020-21,1
Anthony Edwards,MIN,19.0,193.04,102.0582,Georgia,USA,2020,1,1,72,19.3,4.7,2.9,-5.0,0.023,0.121,0.264,0.523,0.142,2020-21,3
Anthony Gill,WAS,28.0,200.66,104.32616,Virginia,USA,Undrafted,Undrafted,Undrafted,26,3.1,2.0,0.4,-1.6,0.074,0.151,0.143,0.597,0.073,2020-21,0
Anthony Lamb,HOU,23.0,198.12,102.965384,Vermont,USA,Undrafted,Undrafted,Undrafted,24,5.5,2.9,1.0,-9.2,0.055,0.109,0.144,0.523,0.08,2020-21,0
Armoni Brooks,HOU,23.0,190.5,88.45044,Houston,USA,2019,Undrafted,Undrafted,20,11.2,3.4,1.5,-11.7,0.017,0.1119999999999999,0.175,0.565,0.09,2020-21,0
Caris LeVert,IND,26.0,198.12,92.98636,Michigan,USA,2016,1,20,47,20.2,4.6,5.2,-0.2,0.022,0.111,0.2789999999999999,0.531,0.255,2020-21,1
Carmelo Anthony,POR,37.0,200.66,107.954896,Syracuse,USA,2003,1,3,69,13.4,3.1,1.5,-0.6,0.017,0.107,0.228,0.547,0.0969999999999999,2020-21,3
Danny Green,PHI,34.0,198.12,97.52228,North Carolina,USA,2009,2,46,69,9.5,3.8,1.7,7.1,0.0289999999999999,0.1,0.138,0.5820000000000001,0.08,2020-21,0
Danuel House Jr.,HOU,28.0,198.12,99.79024,Texas A&M,USA,Undrafted,Undrafted,Undrafted,36,8.8,3.7,1.9,-11.2,0.018,0.121,0.153,0.525,0.11,2020-21,0
Dario Saric,PHX,27.0,208.28,102.0582,International,Croatia,2014,1,12,50,8.7,3.8,1.3,11.5,0.055,0.168,0.218,0.5670000000000001,0.104,2020-21,0
Darius Bazley,OKC,21.0,203.2,94.347136,International,USA,2019,1,23,55,13.7,7.2,1.8,-13.1,0.027,0.193,0.218,0.491,0.091,2020-21,3
Darius Garland,CLE,21.0,185.42,87.089664,Vanderbilt,USA,2019,1,5,54,17.4,2.4,6.1,-6.6,0.013,0.062,0.245,0.547,0.298,2020-21,3
David Nwaba,HOU,28.0,195.58,99.336648,Cal Poly,USA,Undrafted,Undrafted,Undrafted,30,9.2,3.9,1.0,-1.3,0.055,0.108,0.163,0.557,0.07,2020-21,0
Davis Bertans,WAS,28.0,208.28,102.0582,International,Latvia,2011,2,42,57,11.5,2.9,0.9,2.1,0.011,0.095,0.148,0.62,0.043,2020-21,0
De'Aaron Fox,SAC,23.0,190.5,83.91452,Kentucky,USA,2017,1,5,58,25.2,3.5,7.2,-4.5,0.016,0.085,0.304,0.565,0.326,2020-21,1
De'Andre Hunter,ATL,23.0,203.2,102.0582,Virginia,USA,2019,1,4,23,15.0,4.8,1.9,5.5,0.024,0.125,0.1939999999999999,0.603,0.098,2020-21,3
De'Anthony Melton,MEM,23.0,187.96,90.7184,Southern California,USA,2018,2,46,52,9.1,3.1,2.5,6.0,0.026,0.118,0.1889999999999999,0.568,0.172,2020-21,3
DeAndre Jordan,BKN,32.0,210.82,120.20188,Texas A&M,USA,2008,2,35,57,7.5,7.5,1.6,-1.9,0.0969999999999999,0.231,0.128,0.736,0.099,2020-21,2
DeAndre' Bembry,TOR,26.0,195.58,95.25432,St. Joseph's (PA),USA,2016,1,21,51,5.7,2.9,2.1,0.4,0.033,0.1119999999999999,0.142,0.57,0.157,2020-21,0
Danilo Gallinari,ATL,32.0,208.28,105.68693600000002,International,Italy,2008,1,6,51,13.3,4.1,1.5,2.7,0.015,0.155,0.211,0.613,0.099,2020-21,3
DeMar DeRozan,SAS,31.0,198.12,99.79024,Southern California,USA,2009,1,9,61,21.6,4.2,6.9,-2.5,0.019,0.106,0.255,0.591,0.309,2020-21,1
Dean Wade,CLE,24.0,205.74,103.418976,Kansas State,USA,Undrafted,Undrafted,Undrafted,63,6.0,3.4,1.2,-9.0,0.031,0.154,0.128,0.573,0.094,2020-21,0
Deandre Ayton,PHX,22.0,210.82,113.398,Arizona,Bahamas,2018,1,1,69,14.4,10.5,1.4,6.3,0.1169999999999999,0.236,0.179,0.653,0.066,2020-21,2
Deividas Sirvydis,DET,21.0,203.2,86.18248,International,Lithuania,2019,2,37,20,2.1,1.5,0.3,-9.7,0.0,0.225,0.15,0.481,0.062,2020-21,0
Dejounte Murray,SAS,24.0,193.04,81.64656,Washington,USA,2016,1,29,67,15.7,7.1,5.4,2.3,0.026,0.19,0.231,0.509,0.246,2020-21,1
Delon Wright,SAC,29.0,195.58,83.91452,Utah,USA,2015,1,20,63,10.2,4.3,4.4,-3.5,0.036,0.122,0.163,0.562,0.237,2020-21,3
Deni Avdija,WAS,20.0,205.74,95.25432,International,Israel,2020,1,9,54,6.3,4.9,1.2,-2.1,0.017,0.181,0.118,0.515,0.064,2020-21,0
Dennis Schroder,LAL,27.0,190.5,78.017824,International,Germany,2013,1,17,61,15.4,3.5,5.8,2.2,0.016,0.093,0.2269999999999999,0.5429999999999999,0.262,2020-21,3
Dennis Smith Jr.,DET,23.0,187.96,92.98636,North Carolina State,USA,2017,1,9,23,6.7,2.4,3.3,-2.2,0.0289999999999999,0.099,0.191,0.492,0.276,2020-21,3
Denzel Valentine,CHI,27.0,193.04,99.79024,Michigan State,USA,2016,1,14,62,6.5,3.2,1.7,1.0,0.022,0.168,0.19,0.479,0.144,2020-21,0
Derrick Favors,UTA,29.0,205.74,120.20188,Georgia Tech,USA,2010,1,3,68,5.4,5.5,0.6,2.6,0.13,0.2269999999999999,0.125,0.6629999999999999,0.059,2020-21,2
Derrick Jones Jr.,POR,24.0,195.58,95.25432,UNLV,USA,Undrafted,Undrafted,Undrafted,58,6.8,3.5,0.8,-0.8,0.055,0.094,0.122,0.5760000000000001,0.049,2020-21,0
Derrick Rose,NYK,32.0,187.96,90.7184,Memphis,USA,2008,1,1,50,14.7,2.6,4.2,4.9,0.015,0.081,0.252,0.55,0.276,2020-21,3
Derrick White,SAS,26.0,193.04,86.18248,Colorado,USA,2017,1,29,36,15.4,3.0,3.5,5.1,0.012,0.086,0.223,0.55,0.168,2020-21,3
Desmond Bane,MEM,23.0,195.58,97.52228,TCU,USA,2020,1,30,68,9.2,3.1,1.7,0.4,0.019,0.1159999999999999,0.155,0.6,0.105,2020-21,0
DeMarcus Cousins,LAC,30.0,208.28,122.46984,Kentucky,USA,2010,1,5,41,8.9,6.4,1.9,-3.2,0.07,0.293,0.239,0.537,0.174,2020-21,2
Daniel Theis,CHI,29.0,203.2,111.13004,International,Germany,Undrafted,Undrafted,Undrafted,65,9.6,5.5,1.7,-1.3,0.057,0.1639999999999999,0.154,0.609,0.0969999999999999,2020-21,2
Daniel Oturu,LAC,21.0,203.2,108.86208,Minnesota,USA,2020,2,33,30,1.8,1.6,0.3,1.8,0.119,0.157,0.174,0.471,0.092,2020-21,0
Daniel Gafford,WAS,22.0,208.28,106.140528,Arkansas,USA,2019,2,38,54,7.0,4.3,0.5,4.1,0.118,0.16,0.161,0.6970000000000001,0.051,2020-21,2
Carsen Edwards,BOS,23.0,180.34,90.7184,Purdue,USA,2019,2,33,31,4.0,0.8,0.5,-4.1,0.01,0.084,0.187,0.527,0.075,2020-21,0
Cassius Stanley,IND,21.0,195.58,86.18248,Duke,USA,2020,2,54,24,1.5,0.8,0.0,9.4,0.067,0.11,0.198,0.3829999999999999,0.017,2020-21,0
Cassius Winston,WAS,23.0,185.42,83.91452,Michigan State,USA,2020,2,53,22,1.9,0.4,0.5,-21.4,0.0,0.087,0.182,0.575,0.222,2020-21,0
Cedi Osman,CLE,26.0,200.66,104.32616,International,Turkey,2015,2,31,59,10.4,3.4,2.9,-11.0,0.024,0.113,0.198,0.488,0.173,2020-21,3
Chandler Hutchison,WAS,25.0,198.12,95.25432,Boise State,USA,2018,1,22,25,4.3,3.1,0.7,-5.2,0.016,0.195,0.155,0.469,0.061,2020-21,0
Chasson Randle,ORL,28.0,187.96,83.91452,Stanford,USA,2015,Undrafted,Undrafted,41,6.5,2.0,1.8,-15.0,0.008,0.084,0.154,0.515,0.143,2020-21,0
Chimezie Metu,SAC,24.0,205.74,102.0582,Southern California,USA,2018,2,49,36,6.3,3.1,0.8,-7.8,0.064,0.175,0.1939999999999999,0.5710000000000001,0.08,2020-21,0
Chris Boucher,TOR,28.0,205.74,90.7184,Oregon,Saint Lucia,Undrafted,Undrafted,Undrafted,60,13.6,6.7,1.1,3.8,0.078,0.192,0.2019999999999999,0.634,0.068,2020-21,2
Chris Chiozza,BKN,25.0,180.34,79.3786,Florida,USA,Undrafted,Undrafted,Undrafted,22,4.0,1.1,3.0,3.0,0.012,0.088,0.2,0.461,0.382,2020-21,3
Chris Paul,PHX,36.0,182.88,79.3786,Wake Forest,USA,2005,1,4,70,16.4,4.5,8.9,6.5,0.012,0.131,0.221,0.599,0.405,2020-21,1
Christian Wood,HOU,25.0,208.28,97.068688,UNLV,USA,Undrafted,Undrafted,Undrafted,41,21.0,9.6,1.7,-3.8,0.055,0.228,0.255,0.591,0.089,2020-21,2
Chuma Okeke,ORL,22.0,198.12,103.872568,Auburn,USA,2019,1,16,45,7.8,4.0,2.2,-7.2,0.033,0.1169999999999999,0.142,0.511,0.132,2020-21,0
Clint Capela,ATL,27.0,208.28,108.86208,International,Switzerland,2014,1,25,63,15.2,14.3,0.8,6.6,0.155,0.301,0.193,0.601,0.039,2020-21,2
Coby White,CHI,21.0,195.58,88.45044,North Carolina,USA,2019,1,7,69,15.1,4.1,4.8,-2.7,0.013,0.1159999999999999,0.2189999999999999,0.54,0.218,2020-21,3
Cody Martin,CHA,25.0,195.58,92.98636,Nevada-Reno,USA,2019,2,36,52,4.0,3.1,1.7,1.0,0.059,0.126,0.123,0.5,0.138,2020-21,0
Damyean Dotson,CLE,27.0,195.58,95.25432,Houston,USA,2017,2,44,46,6.7,2.0,2.0,-12.5,0.005,0.095,0.162,0.499,0.161,2020-21,0
Damion Lee,GSW,28.0,195.58,95.25432,Drexel,USA,Undrafted,Undrafted,Undrafted,57,6.5,3.2,1.3,1.6,0.02,0.142,0.127,0.636,0.094,2020-21,0
Damian Lillard,POR,30.0,187.96,88.45044,Weber State,USA,2012,1,6,67,28.8,4.2,7.5,4.0,0.012,0.104,0.306,0.623,0.3339999999999999,2020-21,1
Damian Jones,SAC,26.0,210.82,111.13004,Vanderbilt,USA,2016,1,30,39,4.7,3.1,0.7,-5.1,0.064,0.156,0.12,0.7120000000000001,0.075,2020-21,2
DaQuan Jeffries,SAS,23.0,195.58,104.32616,Tulsa,USA,Undrafted,Undrafted,Undrafted,31,4.1,2.3,0.7,-4.5,0.036,0.103,0.114,0.514,0.059,2020-21,0
D.J. Wilson,HOU,25.0,208.28,104.779752,Michigan,USA,2017,1,17,35,5.2,3.2,0.7,-11.3,0.042,0.1989999999999999,0.195,0.511,0.088,2020-21,0
D'Angelo Russell,MIN,25.0,193.04,87.543256,Ohio State,USA,2015,1,2,42,19.0,2.6,5.8,-7.0,0.012,0.077,0.283,0.555,0.3229999999999999,2020-21,1
Cory Joseph,DET,29.0,190.5,90.7184,University of Texas at Austin,Canada,2011,1,29,63,8.2,2.5,3.4,-5.5,0.024,0.085,0.159,0.556,0.204,2020-21,3
Collin Sexton,CLE,22.0,185.42,86.18248,Alabama,USA,2018,1,8,60,24.3,3.1,4.4,-9.2,0.027,0.063,0.286,0.573,0.222,2020-21,1
Cole Anthony,ORL,21.0,187.96,83.91452,North Carolina,USA,2020,1,15,47,12.9,4.7,4.1,-12.8,0.027,0.142,0.235,0.496,0.241,2020-21,3
Cody Zeller,CHA,28.0,210.82,108.86208,Indiana,USA,2013,1,4,48,9.4,6.8,1.8,2.0,0.115,0.21,0.177,0.599,0.125,2020-21,2
D.J. Augustin,HOU,33.0,180.34,83.007336,Texas-Austin,USA,2008,1,9,57,7.7,1.6,3.3,-1.8,0.017,0.063,0.1639999999999999,0.57,0.223,2020-21,3
Jordan Clarkson,UTA,29.0,193.04,87.996848,Missouri,USA,2014,2,46,68,18.4,4.0,2.5,7.8,0.025,0.1169999999999999,0.286,0.5489999999999999,0.149,2020-21,3
Marcus Smart,BOS,27.0,190.5,99.79024,Oklahoma State,USA,2014,1,6,48,13.1,3.5,5.7,2.8,0.022,0.084,0.179,0.539,0.2269999999999999,2020-21,3
Jordan Nwora,MIL,22.0,203.2,102.0582,Louisville,USA,2020,2,45,30,5.7,2.0,0.2,-0.3,0.033,0.162,0.254,0.586,0.04,2020-21,0
Tristan Thompson,BOS,30.0,205.74,115.212368,Texas-Austin,Canada,2011,1,4,54,7.6,8.1,1.2,1.0,0.124,0.212,0.144,0.54,0.073,2020-21,2
Trey Lyles,SAS,25.0,205.74,106.140528,Kentucky,Canada,2015,1,12,23,5.0,3.7,0.6,-14.5,0.022,0.213,0.128,0.574,0.06,2020-21,0
Trey Burke,DAL,28.0,182.88,83.91452,Michigan,USA,2013,1,9,62,6.6,0.9,1.3,1.3,0.011,0.047,0.193,0.544,0.129,2020-21,0
Trevor Ariza,MIA,36.0,203.2,97.52228,UCLA,USA,2004,2,43,30,9.4,4.8,1.8,2.8,0.033,0.15,0.149,0.542,0.089,2020-21,0
Trent Forrest,UTA,23.0,193.04,95.25432,Florida State,USA,Undrafted,Undrafted,Undrafted,30,2.9,1.5,1.5,-7.7,0.038,0.111,0.144,0.5539999999999999,0.205,2020-21,0
Tremont Waters,BOS,23.0,177.8,79.3786,Louisiana State,USA,2019,2,51,26,3.8,0.8,2.4,-2.0,0.021,0.062,0.204,0.541,0.38,2020-21,3
Tre Jones,SAS,21.0,185.42,83.91452,Duke,USA,2020,2,41,37,2.5,0.6,1.1,-13.8,0.0279999999999999,0.049,0.159,0.544,0.228,2020-21,0
Trae Young,ATL,22.0,185.42,81.64656,Oklahoma,USA,2018,1,5,63,25.3,3.9,9.4,5.2,0.018,0.094,0.32,0.589,0.426,2020-21,1
Torrey Craig,PHX,30.0,200.66,100.243832,South Carolina Upstate,USA,Undrafted,Undrafted,Undrafted,50,5.5,3.9,1.0,-3.7,0.07,0.185,0.141,0.579,0.084,2020-21,2
Tony Snell,ATL,29.0,198.12,96.615096,New Mexico,USA,2013,1,20,47,5.3,2.4,1.3,2.2,0.019,0.09,0.084,0.708,0.08,2020-21,0
Tony Bradley,OKC,23.0,208.28,112.490816,North Carolina,USA,2017,1,28,42,7.1,5.7,0.9,-1.8,0.121,0.2239999999999999,0.154,0.6779999999999999,0.077,2020-21,2
Tomas Satoransky,CHI,29.0,200.66,95.25432,International,Czech Republic,2012,2,32,58,7.7,2.4,4.7,-0.8,0.024,0.087,0.15,0.614,0.278,2020-21,3
Tobias Harris,PHI,28.0,203.2,102.511792,Tennessee,USA,2011,1,19,62,19.5,6.8,3.5,7.2,0.032,0.17,0.237,0.597,0.175,2020-21,1
Timothe Luwawu-Cabarrot,BKN,26.0,200.66,99.79024,International,France,2016,1,24,58,6.4,2.2,1.2,-0.4,0.026,0.092,0.165,0.493,0.088,2020-21,0
Tim Hardaway Jr.,DAL,29.0,195.58,92.98636,Michigan,USA,2013,1,24,70,16.6,3.3,1.8,2.1,0.01,0.1009999999999999,0.23,0.589,0.098,2020-21,3
Theo Maledon,OKC,20.0,193.04,79.3786,International,France,2020,2,34,65,10.1,3.2,3.5,-16.5,0.012,0.1009999999999999,0.188,0.489,0.1969999999999999,2020-21,3
Thanasis Antetokounmpo,MIL,28.0,198.12,99.336648,International,Greece,2014,2,51,57,2.9,2.2,0.8,2.5,0.093,0.113,0.147,0.523,0.113,2020-21,0
Thaddeus Young,CHI,33.0,203.2,106.59412,Georgia Tech,USA,2007,1,12,68,12.1,6.2,4.3,4.1,0.105,0.154,0.216,0.578,0.253,2020-21,2
Terry Rozier,CHA,27.0,185.42,86.18248,Louisville,USA,2015,1,16,69,20.4,4.4,4.2,-2.0,0.019,0.105,0.238,0.575,0.193,2020-21,3
Terrence Ross,ORL,30.0,198.12,93.439952,Washington,USA,2012,1,8,46,15.6,3.4,2.3,-8.8,0.01,0.104,0.23,0.53,0.133,2020-21,3
Terence Davis,SAC,24.0,193.04,91.171992,Mississippi,USA,Undrafted,Undrafted,Undrafted,61,8.7,2.5,1.4,-2.8,0.018,0.125,0.213,0.555,0.122,2020-21,0
Terance Mann,LAC,24.0,195.58,97.52228,Florida State,USA,2019,2,48,67,7.0,3.6,1.6,2.7,0.044,0.14,0.144,0.603,0.114,2020-21,0
Taurean Prince,CLE,27.0,200.66,98.883056,Baylor,USA,2016,1,12,41,9.5,3.5,1.9,-6.1,0.021,0.132,0.1889999999999999,0.54,0.121,2020-21,0
Talen Horton-Tucker,LAL,20.0,193.04,106.140528,Iowa State,USA,2019,2,46,65,9.0,2.6,2.8,1.0,0.019,0.104,0.21,0.536,0.209,2020-21,3
Troy Brown Jr.,CHI,21.0,198.12,97.52228,Oregon,USA,2018,1,15,34,4.7,3.1,0.9,3.1,0.039,0.158,0.141,0.525,0.076,2020-21,0
Ty Jerome,OKC,23.0,195.58,88.45044,Virginia,USA,2019,1,24,33,10.7,2.8,3.6,-8.5,0.012,0.1,0.181,0.585,0.2289999999999999,2020-21,3
Otto Porter Jr.,ORL,28.0,203.2,89.811216,Georgetown,USA,2013,1,3,28,9.7,5.4,2.0,-3.0,0.044,0.198,0.184,0.552,0.133,2020-21,2
P.J. Tucker,MIL,36.0,195.58,111.13004,Texas-Austin,USA,2006,2,35,52,3.7,3.9,1.2,-5.5,0.035,0.113,0.072,0.51,0.057,2020-21,0
P.J. Washington,CHA,22.0,200.66,104.32616,Kentucky,USA,2019,1,12,64,12.9,6.5,2.5,0.6,0.045,0.163,0.191,0.5489999999999999,0.12,2020-21,3
Zeke Nnaji,DEN,20.0,205.74,108.86208,Arizona,USA,2020,1,22,42,3.2,1.5,0.2,-10.5,0.034,0.129,0.126,0.615,0.037,2020-21,0
Zach LaVine,CHI,26.0,195.58,90.7184,UCLA,USA,2014,1,13,58,27.4,5.0,4.9,-0.8,0.018,0.121,0.302,0.634,0.225,2020-21,1
Yuta Watanabe,TOR,26.0,205.74,97.52228,George Washington,Japan,Undrafted,Undrafted,Undrafted,50,4.4,3.2,0.8,-2.7,0.046,0.171,0.121,0.565,0.079,2020-21,0
Xavier Tillman,MEM,22.0,203.2,111.13004,Michigan State,USA,2020,2,35,59,6.6,4.3,1.3,2.9,0.065,0.163,0.142,0.605,0.096,2020-21,2
Willy Hernangomez,NOP,27.0,210.82,113.398,International,Spain,2015,2,35,47,7.8,7.1,1.1,0.0,0.134,0.247,0.166,0.591,0.0819999999999999,2020-21,2
Willie Cauley-Stein,DAL,27.0,213.36,108.86208,Kentucky,USA,2015,1,6,53,5.3,4.5,0.7,9.4,0.073,0.175,0.12,0.647,0.053,2020-21,2
Will Barton,DEN,30.0,198.12,82.10015200000001,Memphis,USA,2012,2,40,56,12.7,4.0,3.2,6.0,0.024,0.109,0.187,0.5379999999999999,0.135,2020-21,3
Wesley Matthews,LAL,34.0,193.04,99.79024,Marquette,USA,Undrafted,Undrafted,Undrafted,58,4.8,1.6,0.9,1.9,0.018,0.064,0.111,0.517,0.065,2020-21,0
Wes Iwundu,NOP,26.0,198.12,88.45044,Kansas State,USA,2017,2,33,41,2.4,2.2,0.4,-6.6,0.025,0.13,0.103,0.428,0.045,2020-21,0
Taj Gibson,NYK,36.0,205.74,105.233344,Southern California,USA,2009,1,26,45,5.4,5.6,0.8,7.3,0.102,0.151,0.095,0.6609999999999999,0.054,2020-21,2
Wenyen Gabriel,NOP,24.0,205.74,92.98636,Kentucky,South Sudan,Undrafted,Undrafted,Undrafted,21,3.4,2.6,0.5,0.8,0.069,0.135,0.135,0.5329999999999999,0.063,2020-21,0
Wayne Ellington,DET,33.0,193.04,93.893544,North Carolina,USA,2009,1,28,46,9.6,1.8,1.5,-4.3,0.012,0.073,0.162,0.625,0.0969999999999999,2020-21,0
Vlatko Cancar,DEN,24.0,203.2,107.047712,International,Slovenia,2017,2,49,41,2.1,1.2,0.3,-17.5,0.035,0.136,0.132,0.547,0.073,2020-21,0
Victor Oladipo,MIA,29.0,193.04,96.615096,Indiana,USA,2013,1,2,33,19.8,4.8,4.6,-2.3,0.01,0.1369999999999999,0.286,0.512,0.233,2020-21,1
Tyus Jones,MEM,25.0,182.88,88.904032,Duke,USA,2015,1,24,70,6.3,2.0,3.7,-2.8,0.016,0.093,0.165,0.511,0.305,2020-21,3
Tyrese Maxey,PHI,20.0,187.96,90.7184,Kentucky,USA,2020,1,21,61,8.0,1.7,2.0,-1.6,0.011,0.098,0.222,0.531,0.207,2020-21,3
Tyrese Haliburton,SAC,21.0,195.58,83.91452,Iowa State,USA,2020,1,12,58,13.0,3.0,5.3,-5.6,0.022,0.076,0.175,0.585,0.247,2020-21,3
Tyler Johnson,BKN,29.0,190.5,84.368112,Fresno State,USA,Undrafted,Undrafted,Undrafted,39,5.4,2.0,1.2,3.3,0.009,0.096,0.132,0.546,0.091,2020-21,0
Tyler Herro,MIA,21.0,195.58,88.45044,Kentucky,USA,2019,1,13,54,15.1,5.0,3.4,-2.9,0.015,0.144,0.225,0.5429999999999999,0.184,2020-21,3
Tyler Cook,DET,23.0,203.2,115.66596,Iowa,USA,Undrafted,Undrafted,Undrafted,32,4.9,3.0,0.5,-4.2,0.065,0.149,0.136,0.659,0.057,2020-21,2
Jordan McLaughlin,MIN,25.0,180.34,83.91452,Southern California,USA,Undrafted,Undrafted,Undrafted,51,5.0,2.1,3.8,-6.3,0.02,0.09,0.133,0.502,0.292,2020-21,3
T.J. McConnell,IND,29.0,185.42,86.18248,Arizona,USA,2015,0,Undrafted,69,8.6,3.7,6.6,2.5,0.03,0.106,0.149,0.583,0.337,2020-21,3
Robert Williams III,BOS,23.0,203.2,107.501304,Texas A&M,USA,2018,1,27,52,8.0,6.9,1.8,0.4,0.136,0.2319999999999999,0.145,0.7190000000000001,0.1369999999999999,2020-21,2
Robert Covington,POR,30.0,200.66,94.800728,Tennessee State,USA,Undrafted,Undrafted,Undrafted,70,8.5,6.7,1.7,4.8,0.026,0.183,0.114,0.5529999999999999,0.066,2020-21,0
Ricky Rubio,MIN,30.0,190.5,86.18248,International,Spain,2009,1,5,68,8.6,3.3,6.4,-5.0,0.0139999999999999,0.11,0.155,0.516,0.33,2020-21,3
Richaun Holmes,SAC,27.0,208.28,106.59412,Bowling Green,USA,2015,2,37,61,14.2,8.3,1.7,0.3,0.081,0.196,0.173,0.669,0.0819999999999999,2020-21,2
Reggie Perry,BKN,21.0,203.2,113.398,Mississippi State,USA,2020,2,57,26,3.0,2.8,0.5,-7.3,0.1169999999999999,0.204,0.19,0.466,0.0969999999999999,2020-21,2
Reggie Jackson,LAC,31.0,187.96,94.347136,Boston College,USA,2011,1,24,67,10.7,2.9,3.1,7.4,0.016,0.107,0.195,0.5760000000000001,0.185,2020-21,3
Reggie Bullock,NYK,30.0,198.12,92.98636,North Carolina,USA,2013,1,25,65,10.9,3.4,1.5,2.5,0.008,0.102,0.14,0.606,0.072,2020-21,0
Raul Neto,WAS,29.0,185.42,81.64656,International,Brazil,2013,2,47,64,8.7,2.4,2.3,-1.0,0.019,0.087,0.155,0.575,0.141,2020-21,0
Rajon Rondo,LAC,35.0,185.42,81.64656,Kentucky,USA,2006,1,21,45,5.4,2.4,4.4,1.0,0.023,0.113,0.166,0.544,0.375,2020-21,3
RJ Barrett,NYK,21.0,198.12,97.068688,Duke,Canada,2019,1,3,72,17.6,5.8,3.0,2.7,0.027,0.13,0.228,0.535,0.134,2020-21,3
R.J. Hampton,ORL,20.0,193.04,79.3786,International,USA,2020,1,24,51,6.9,3.5,1.7,-14.2,0.03,0.162,0.191,0.507,0.155,2020-21,0
Quinndary Weatherspoon,SAS,24.0,190.5,92.98636,Mississippi State,USA,2019,2,49,20,2.3,0.6,0.4,-22.6,0.024,0.07,0.18,0.547,0.107,2020-21,0
Precious Achiuwa,MIA,21.0,203.2,102.0582,Memphis,Nigeria,2020,1,20,61,5.0,3.4,0.5,-7.2,0.0969999999999999,0.174,0.184,0.55,0.064,2020-21,2
Payton Pritchard,BOS,23.0,185.42,88.45044,Oregon,USA,2020,1,26,66,7.7,2.4,1.8,0.6,0.025,0.099,0.162,0.5820000000000001,0.136,2020-21,0
Paul Watson,TOR,26.0,198.12,95.25432,Fresno State,USA,Undrafted,Undrafted,Undrafted,27,4.1,1.7,0.6,-1.7,0.012,0.129,0.133,0.649,0.081,2020-21,0
Paul Reed,PHI,22.0,205.74,95.25432,DePaul,USA,2020,2,58,26,3.4,2.3,0.5,11.2,0.147,0.172,0.208,0.54,0.107,2020-21,2
Paul Millsap,DEN,36.0,200.66,116.573144,Louisiana Tech,USA,2006,2,47,56,9.0,4.7,1.8,4.7,0.067,0.1669999999999999,0.184,0.565,0.113,2020-21,2
Paul George,LAC,31.0,203.2,99.79024,Fresno State,USA,2010,1,10,54,23.3,6.6,5.2,11.3,0.026,0.171,0.296,0.598,0.239,2020-21,1
Patty Mills,SAS,32.0,185.42,81.64656,St.Mary's College of California,Australia,2009,2,55,68,10.8,1.7,2.4,1.4,0.01,0.053,0.177,0.57,0.142,2020-21,3
Patrick Williams,CHI,19.0,200.66,97.52228,Florida State,USA,2020,1,4,71,9.2,4.6,1.4,-7.1,0.033,0.131,0.146,0.562,0.068,2020-21,0
Patrick Patterson,LAC,32.0,203.2,106.59412,Kentucky,USA,2010,1,14,38,5.2,2.0,0.8,2.1,0.032,0.093,0.135,0.5710000000000001,0.069,2020-21,0
Patrick Beverley,LAC,32.0,185.42,81.64656,Arkansas,USA,2009,2,42,37,7.5,3.2,2.1,9.0,0.037,0.108,0.146,0.58,0.123,2020-21,0
Pat Connaughton,MIL,28.0,195.58,94.800728,Notre Dame,USA,2015,2,41,69,6.8,4.8,1.2,6.9,0.039,0.152,0.113,0.578,0.064,2020-21,0
Pascal Siakam,TOR,27.0,205.74,104.32616,New Mexico State,Cameroon,2016,1,27,56,21.4,7.2,4.5,3.0,0.045,0.156,0.261,0.547,0.195,2020-21,1
PJ Dozier,DEN,24.0,198.12,92.98636,South Carolina,USA,Undrafted,Undrafted,Undrafted,50,7.7,3.6,1.8,9.5,0.031,0.133,0.166,0.501,0.1159999999999999,2020-21,0
Quinn Cook,CLE,28.0,185.42,81.64656,Duke,USA,Undrafted,Undrafted,Undrafted,23,3.3,0.7,0.8,-3.9,0.012,0.084,0.204,0.531,0.184,2020-21,0
